episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-8.043499847,-192.5555965,-88.001659,15,40,900,FALSE,551700,24520,613,324c9b560d4a46c6be01c9b317c789ab,1580636371,315.7914946,208517.0867,13166,alienware,169.229.222.110,12997.57723,35100,39,2,9b9e960e,909.6479619,153.8666473,1.790107725,313856,367800,323510.004,3.428,3139.286,3.97,22.31396896,63.57272727,0.100000001,0.0005,-0.098683059,-0.09995871,1223.3125,-1.91E-06,0.012634106,6.28320694,0
-8.043499847,-192.5555965,-97.29634989,15,40,900,FALSE,552600,24560,614,324c9b560d4a46c6be01c9b317c789ab,1580636711,339.2410505,208856.3277,13166,alienware,169.229.222.110,13336.81828,36000,40,2,9b9e960e,909.1719997,153.7846801,1.790042462,314368,368400,324684.564,3.63,3133.287,4.087,22.49008264,64.52789256,0.100000001,0.0005,-0.133480385,-0.134931162,1692.968384,-2.50E-06,0.014338406,8.859351158,0
-8.043499847,-196.0953161,-97.88021189,15,40,900,FALSE,553500,24600,615,324c9b560d4a46c6be01c9b317c789ab,1580637040,329.3954237,209185.7231,13166,alienware,169.229.222.110,13666.2137,36900,41,2,9b9e960e,908.8144459,153.7872232,1.789303507,314880,369000,324112.852,3.655,3139.092,4.099,22.26673774,65.33326226,0.100000001,0.0005,-0.120681241,-0.122035056,1612.192017,-2.32E-06,0.013376988,7.481096268,0
-7.528050746,-198.1349091,-107.279776,15,40,900,FALSE,554400,24640,616,324c9b560d4a46c6be01c9b317c789ab,1580637369,328.8525374,209514.5757,13166,alienware,169.229.222.110,13995.06624,37800,42,2,9b9e960e,909.0015495,153.8528845,1.788331738,315392,369600,323845.393,3.651,3139.539,4.246,22.45351812,66.1010661,0.100000001,0.0005,-0.123907954,-0.125861391,1769.20166,-2.26E-06,0.019357355,7.724165916,0
-7.528050746,-198.1349091,-108.5125278,15,40,900,FALSE,555300,24680,617,324c9b560d4a46c6be01c9b317c789ab,1580637696,327.36603,209841.9417,13166,alienware,169.229.222.110,14322.43227,38700,43,2,9b9e960e,909.2043721,153.8366577,1.787870076,315904,370200,324855.363,3.666,3137.146,4.201,22.57601713,66.91627409,0.100000001,0.0005,-0.086687781,-0.088482603,1876.473999,-2.35E-06,0.017760696,8.525554657,0
-7.832760927,-203.8354745,-100.4783478,15,40,900,FALSE,556200,24720,618,324c9b560d4a46c6be01c9b317c789ab,1580638023,326.5341227,210168.4758,13166,alienware,169.229.222.110,14648.96639,39600,44,2,9b9e960e,908.9370615,153.7719331,1.786704778,316416,370800,325049.111,3.685,3122.592,4.184,22.22875536,67.73090129,0.100000001,0.0005,-0.14918083,-0.15033944,1444.69519,-1.94E-06,0.01144174,7.126933098,0
-7.757750578,-203.8354745,-99.13560851,15,40,900,FALSE,557100,24760,619,324c9b560d4a46c6be01c9b317c789ab,1580638350,327.5112007,210495.987,13166,alienware,169.229.222.110,14976.47759,40500,45,2,9b9e960e,908.6525382,153.7168797,1.785135383,316928,371400,323056.405,3.748,3124.962,3.957,22.51841542,68.59271949,0.100000001,0.0005,-0.11496447,-0.116423488,1715.420654,-2.29E-06,0.014418745,8.258206367,0
-7.736667138,-203.8354745,-97.23994639,15,40,900,FALSE,558000,24800,620,324c9b560d4a46c6be01c9b317c789ab,1580638674,323.8129556,210819.8,13166,alienware,169.229.222.110,15300.29055,41400,46,2,9b9e960e,908.1351148,153.628754,1.783696723,317440,372000,322184.416,3.76,3118.413,3.881,22.3952381,69.39199134,0.100000001,0.0005,-0.087428533,-0.089116409,1715.37915,-2.09E-06,0.01670731,7.850064754,0
-7.736667138,-206.6139334,-99.22048378,15,40,900,FALSE,558900,24840,621,324c9b560d4a46c6be01c9b317c789ab,1580638989,314.9171097,211134.7171,13166,alienware,169.229.222.110,15615.20766,42300,47,2,9b9e960e,907.7383691,153.5361317,1.782729068,317952,372600,321629.863,3.806,3118.333,3.821,22.64320713,70.22917595,0.100000001,0.0005,-0.115010507,-0.116409674,1711.643555,-1.67E-06,0.013820453,7.601691246,0
-8.22991318,-206.6139334,-94.98772886,15,40,900,FALSE,559800,24880,622,324c9b560d4a46c6be01c9b317c789ab,1580639323,333.9776869,211468.6948,13166,alienware,169.229.222.110,15949.18534,43200,48,2,9b9e960e,907.2000353,153.4824327,1.783404466,318464,373200,323602.758,3.71,3124.585,3.766,22.24591195,71.09895178,0.100000001,0.0005,-0.12211132,-0.123778403,1679.591919,-2.03E-06,0.016502954,7.889606953,0
-8.321481152,-202.7853364,-97.64635991,15,40,900,FALSE,560700,24920,623,324c9b560d4a46c6be01c9b317c789ab,1580639641,317.7122982,211786.4071,13166,alienware,169.229.222.110,16266.89764,44100,49,2,9b9e960e,906.8824433,153.4416516,1.783934639,318976,373800,323793.415,3.645,3126.132,3.752,22.76225166,71.98498896,0.100000001,0.0005,-0.120327652,-0.121791221,1523.55188,-2.03E-06,0.014483318,7.573557377,0
-8.321481152,-197.1719642,-101.3028848,15,40,900,FALSE,561600,24960,624,324c9b560d4a46c6be01c9b317c789ab,1580639974,333.3998528,212119.8069,13166,alienware,169.229.222.110,16600.29749,45000,50,2,9b9e960e,906.7240985,153.4152023,1.783894181,319488,374400,323196.797,3.601,3138.751,3.658,21.90546218,72.88067227,0.100000001,0.0005,-0.116481908,-0.118475258,1778.270264,-1.94E-06,0.019755578,7.528672218,0
-8.184132283,-197.5947573,-102.6980149,15,40,900,FALSE,562500,25000,625,324c9b560d4a46c6be01c9b317c789ab,1580640308,333.250483,212453.0574,13166,alienware,169.229.222.110,16933.54798,45900,51,2,9b9e960e,906.6965898,153.4296124,1.782301976,320000,375000,323586.085,3.572,3135.168,3.63,22.50989474,73.72189474,0.100000001,0.0005,-0.099274129,-0.101317793,1908.105713,-2.59E-06,0.020245746,8.93752861,0
-8.184132283,-198.5451527,-107.299844,15,40,900,FALSE,563400,25040,626,324c9b560d4a46c6be01c9b317c789ab,1580640638,330.7736249,212783.831,13166,alienware,169.229.222.110,17264.3216,46800,52,2,9b9e960e,906.7811161,153.4467415,1.781251624,320512,375600,323784.18,3.678,3129.234,3.539,22.55889831,74.53516949,0.100000001,0.0005,-0.124248475,-0.126166552,1944.227783,-2.32E-06,0.018986255,9.065467834,0
-7.520005262,-198.5451527,-116.0022653,15,40,900,FALSE,564300,25080,627,324c9b560d4a46c6be01c9b317c789ab,1580640972,333.816375,213117.6474,13166,alienware,169.229.222.110,17598.13798,47700,53,2,9b9e960e,907.2848059,153.5220775,1.780234595,321024,376200,324427.266,3.682,3131.221,3.585,22.5237395,75.36071429,0.100000001,0.0005,-0.104069054,-0.10602054,1984.954346,-2.71E-06,0.019316381,8.987092018,0
-7.520005262,-198.5451527,-113.7653763,15,40,900,FALSE,565200,25120,628,324c9b560d4a46c6be01c9b317c789ab,1580641300,327.9575584,213445.605,13166,alienware,169.229.222.110,17926.09554,48600,54,2,9b9e960e,907.7083334,153.6082114,1.77919193,321536,376800,324559.755,3.738,3141.059,3.502,22.73974359,76.16068376,0.100000001,0.0005,-0.112209231,-0.114015795,1735.80957,-2.65E-06,0.017891921,7.721737385,0
-7.520005262,-198.1669376,-103.6785239,15,40,900,FALSE,566100,25160,629,324c9b560d4a46c6be01c9b317c789ab,1580641610,310.1920199,213755.797,13166,alienware,169.229.222.110,18236.28756,49500,55,2,9b9e960e,907.6856959,153.625875,1.778094524,322048,377400,322821.708,3.689,3147.171,3.526,22.86968326,76.94751131,0.100000001,0.0005,-0.102294371,-0.103789099,1585.220703,-2.03E-06,0.0147889,7.359273434,0
-7.924595036,-194.6086682,-99.05473682,15,40,900,FALSE,567000,25200,630,324c9b560d4a46c6be01c9b317c789ab,1580641934,323.8622015,214079.6592,13166,alienware,169.229.222.110,18560.14976,50400,56,2,9b9e960e,907.4227504,153.6103381,1.776913091,322560,378000,322838.753,3.553,3135.257,3.511,22.53160173,77.83354978,0.100000001,0.0005,-0.108480178,-0.110212177,1889.179321,-2.09E-06,0.017131105,7.9156847,0
-7.924595036,-194.6086682,-98.25354048,15,40,900,FALSE,567900,25240,631,324c9b560d4a46c6be01c9b317c789ab,1580642257,322.9939616,214402.6532,13166,alienware,169.229.222.110,18883.14372,51300,57,2,9b9e960e,907.1635077,153.6307089,1.775243543,323072,378600,323640.715,3.383,3141.273,3.436,22.83947939,78.66182213,0.100000001,0.0005,-0.103737682,-0.105326846,1431.606201,-2.41E-06,0.015748413,7.234548569,0
-7.924595036,-205.399131,-101.0771086,15,40,900,FALSE,568800,25280,632,324c9b560d4a46c6be01c9b317c789ab,1580642584,326.6042368,214729.2574,13166,alienware,169.229.222.110,19209.74796,52200,58,2,9b9e960e,907.0335854,153.6716739,1.773453246,323584,379200,322912.593,3.451,3131.932,3.451,22.3832618,79.43862661,0.100000001,0.0005,-0.091614112,-0.093372479,1794.270508,-2.21E-06,0.017404392,7.974565506,0
-8.011191391,-205.399131,-106.892121,15,40,900,FALSE,569700,25320,633,324c9b560d4a46c6be01c9b317c789ab,1580642932,347.9202306,215077.1776,13166,alienware,169.229.222.110,19557.66819,53100,59,2,9b9e960e,907.1482205,153.7322992,1.772145476,324096,379800,325937.595,3.363,3127.772,3.41,22.0108871,80.38084677,0.100000001,0.0005,-0.107347086,-0.109344125,1923.901245,-2.68E-06,0.019777972,8.930179596,0
-8.197757692,-205.399131,-117.3995533,15,40,900,FALSE,570600,25360,634,324c9b560d4a46c6be01c9b317c789ab,1580643268,336.4203687,215413.598,13166,alienware,169.229.222.110,19894.08856,54000,60,2,9b9e960e,907.6891955,153.8384188,1.771545101,324608,380400,326252.25,3.281,3115.316,3.383,22.49291667,81.24416667,0.100000001,0.0005,-0.101206094,-0.103105508,2128.039551,-2.68E-06,0.018781405,8.863212585,0
-8.239095179,-201.6333668,-118.8481001,15,40,900,FALSE,571500,25400,635,324c9b560d4a46c6be01c9b317c789ab,1580643607,338.7555962,215752.3536,13166,alienware,169.229.222.110,20232.84415,54900,61,2,9b9e960e,908.3529041,153.9561371,1.770970044,325120,381000,326802.298,3.22,3115.866,3.388,22.26832298,82.09917184,0.100000001,0.0005,-0.122015886,-0.123693205,1927.483398,-2.59E-06,0.016580496,8.69076252,0
-8.193505211,-201.6333668,-116.5437007,15,40,900,FALSE,572400,25440,636,324c9b560d4a46c6be01c9b317c789ab,1580643950,342.9788318,216095.3324,13166,alienware,169.229.222.110,20575.82298,55800,62,2,9b9e960e,908.8851844,154.0173715,1.770603126,325632,381600,328017.633,3.121,3121.171,3.331,22.24723926,82.91472393,0.100000001,0.0005,-0.098626658,-0.100413904,2027.297607,-2.62E-06,0.017669832,9.057946205,0
-7.689698401,-201.6333668,-107.9998915,15,40,900,FALSE,573300,25480,637,324c9b560d4a46c6be01c9b317c789ab,1580644266,316.2805657,216411.613,13166,alienware,169.229.222.110,20892.10355,56700,63,2,9b9e960e,909.1015923,154.0362766,1.770282793,326144,382200,326272.408,3.221,3112.701,3.29,22.61862528,83.74478936,0.100000001,0.0005,-0.100746378,-0.102593787,1780.988525,-2.12E-06,0.018296275,7.538610458,0
-7.689698401,-195.672184,-103.1287764,15,40,900,FALSE,574200,25520,638,324c9b560d4a46c6be01c9b317c789ab,1580644595,328.5286605,216740.1417,13166,alienware,169.229.222.110,21220.63221,57600,64,2,9b9e960e,909.0596793,153.9980274,1.770182653,326656,382800,326326.362,3.329,3115.696,3.356,22.32985075,84.60298507,0.100000001,0.0005,-0.125805601,-0.127814621,1686.471436,-1.82E-06,0.019921502,7.993576527,0
-7.689698401,-191.7694683,-98.35233251,15,40,900,FALSE,575100,25560,639,324c9b560d4a46c6be01c9b317c789ab,1580644913,318.2202845,217058.3619,13166,alienware,169.229.222.110,21538.85249,58500,65,2,9b9e960e,908.8349704,153.9452186,1.769828394,327168,383400,327126.872,3.273,3117.904,3.555,22.78259912,85.50220264,0.100000001,0.0005,-0.109247193,-0.110871524,1546.043701,-1.82E-06,0.016088948,7.865186691,0
-7.887522678,-191.7694683,-101.2802301,15,40,900,FALSE,576000,25600,640,324c9b560d4a46c6be01c9b317c789ab,1580645243,330.152894,217388.5148,13166,alienware,169.229.222.110,21869.00539,59400,66,2,9b9e960e,908.8663533,153.9865645,1.769227694,327680,384000,327738.811,3.279,3134.965,3.552,22.68938429,86.33842887,0.100000001,0.0005,-0.11287535,-0.114544906,1637.369385,-2.56E-06,0.01653181,7.595423698,0
-7.889196506,-209.3527743,-107.08816,15,40,900,FALSE,576900,25640,641,324c9b560d4a46c6be01c9b317c789ab,1580645596,352.1500642,217740.6649,13166,alienware,169.229.222.110,22221.15545,60300,67,2,9b9e960e,909.0618496,154.0248454,1.768911677,328192,384600,330671.503,3.33,3117.851,3.553,21.65478088,87.18665339,0.100000001,0.0005,-0.114528924,-0.116226904,1799.376343,-2.47E-06,0.016799724,8.766795158,0
-8.061196879,-209.3527743,-110.3547132,15,40,900,FALSE,577800,25680,642,324c9b560d4a46c6be01c9b317c789ab,1580645929,333.6145115,218074.2794,13166,alienware,169.229.222.110,22554.76996,61200,68,2,9b9e960e,909.4421223,154.092324,1.768272532,328704,385200,331370.058,3.143,3120.595,3.567,22.59915966,88.04390756,0.100000001,0.0005,-0.113286369,-0.114906698,1793.444946,-2.53E-06,0.016023863,8.269106865,0
-7.657669893,-200.015428,-108.9072908,15,40,900,FALSE,578700,25720,643,324c9b560d4a46c6be01c9b317c789ab,1580646271,341.8018701,218416.0813,13166,alienware,169.229.222.110,22896.57183,62100,69,2,9b9e960e,909.6672381,154.1390401,1.767935968,329216,385800,330764.102,3.186,3114.737,3.537,22.37418033,88.82930328,0.100000001,0.0005,-0.132738814,-0.134322926,1754.562988,-2.44E-06,0.015665703,8.040772438,0
-7.657669893,-195.6168219,-117.003663,15,40,900,FALSE,579600,25760,644,324c9b560d4a46c6be01c9b317c789ab,1580646627,355.5804269,218771.6617,13166,alienware,169.229.222.110,23252.15226,63000,70,2,9b9e960e,910.1754045,154.2345261,1.767706607,329728,386400,332669.977,3.259,3124.762,3.513,21.78086785,89.66094675,0.100000001,0.0005,-0.123604804,-0.125469103,2011.406128,-2.62E-06,0.018442102,9.409502983,0
-7.572317754,-197.7001329,-118.9576081,15,40,900,FALSE,580500,25800,645,324c9b560d4a46c6be01c9b317c789ab,1580646975,348.3053179,219119.967,13166,alienware,169.229.222.110,23600.45758,63900,71,2,9b9e960e,910.6983672,154.3496725,1.767428602,330240,387000,333621.783,3.299,3127.811,3.508,22.32072435,90.57042254,0.100000001,0.0005,-0.091492474,-0.093087927,1946.954834,-2.92E-06,0.015759567,8.661407471,0
-7.530517802,-207.8317279,-103.2308947,15,40,900,FALSE,581400,25840,646,324c9b560d4a46c6be01c9b317c789ab,1580647287,312.2214947,219432.1885,13166,alienware,169.229.222.110,23912.67907,64800,72,2,9b9e960e,910.6591388,154.3690838,1.767091634,330752,387600,330548.124,3.45,3125.387,3.613,22.62921348,91.35775281,0.100000001,0.0005,-0.127900288,-0.129227936,1476.389648,-1.73E-06,0.01312887,6.837088585,0
-7.530033434,-207.8317279,-93.99307209,15,40,900,FALSE,582300,25880,647,324c9b560d4a46c6be01c9b317c789ab,1580647614,327.108125,219759.2966,13166,alienware,169.229.222.110,24239.7872,65700,73,2,9b9e960e,910.2483927,154.3191799,1.767282529,331264,388200,331620.054,3.378,3136.269,3.659,22.30813704,92.23297645,0.100000001,0.0005,-0.087727137,-0.08925204,1720.602783,-1.79E-06,0.015076956,7.351504326,0
-7.530033434,-205.9804824,-86.82100662,15,40,900,FALSE,583200,25920,648,324c9b560d4a46c6be01c9b317c789ab,1580647937,322.7803195,220082.077,13166,alienware,169.229.222.110,24562.56752,66600,74,2,9b9e960e,909.6603279,154.2358513,1.768136317,331776,388800,331050.525,3.155,3131.129,3.735,22.22413043,93.05282609,0.100000001,0.0005,-0.119728886,-0.121364348,1482.984009,-1.85E-06,0.016206322,6.923357964,0
-7.638248495,-202.6356362,-94.6065431,15,40,900,FALSE,584100,25960,649,324c9b560d4a46c6be01c9b317c789ab,1580648277,339.7777319,220421.8547,13166,alienware,169.229.222.110,24902.34525,67500,75,2,9b9e960e,909.4167602,154.232836,1.768505048,332288,389400,333208.708,3.187,3128.721,3.654,22.58185567,93.85752577,0.100000001,0.0005,-0.101399958,-0.103256673,1715.243164,-2.59E-06,0.018395567,8.02878952,0
-8.32002373,-197.7886285,-80.05559495,15,40,900,FALSE,585000,26000,650,324c9b560d4a46c6be01c9b317c789ab,1580662820,297.1821632,220719.0369,12696,alienware,169.229.222.110,297.1821632,900,1,2,c3416938,796.7168049,138.8974475,2.082695993,332800,390000,291611.409,80.949,4538.206,900.503,23.62611765,33.87482353,0.100000001,0.0005,-0.097201385,-0.098983437,1540.107056,-1.40E-06,0.017820589,6.468723774,0
-8.32002373,-197.7886285,-99.59531766,15,40,900,FALSE,585900,26040,651,324c9b560d4a46c6be01c9b317c789ab,1580663158,337.7534318,221056.7903,12696,alienware,169.229.222.110,634.935595,1800,2,2,c3416938,834.0056149,143.9125568,1.993586644,333312,390600,313104.597,41.767,3840.865,452.893,22.35301455,34.47837838,0.200000003,0.0005,-0.101514786,-0.10456714,1937.565186,-2.50E-06,0.015261769,8.771871567,0
-7.476397474,-201.0755461,-102.6893836,15,40,900,FALSE,586800,26080,652,324c9b560d4a46c6be01c9b317c789ab,1580663472,314.3746626,221371.165,12696,alienware,169.229.222.110,949.3102577,2700,3,2,c3416938,854.8929392,146.5266729,1.927419799,333824,391200,312478.164,28.52,3607.064,303.018,22.71625835,35.36971047,0.200000003,0.0005,-0.104194432,-0.106604263,1938.949707,-1.61E-06,0.012049129,7.605782032,0
-7.438717981,-207.8501009,-114.7731911,15,40,900,FALSE,587700,26120,653,324c9b560d4a46c6be01c9b317c789ab,1580663823,350.4734085,221721.6384,12696,alienware,169.229.222.110,1299.783666,3600,4,2,c3416938,881.6613774,149.2423982,1.859854707,334336,391800,321182.857,21.844,3496.958,228.128,22.115,36.2186,0.200000003,0.0005,-0.096937381,-0.099649191,2312.590332,-2.35E-06,0.013559055,9.880554199,0
-7.438717981,-207.8501009,-108.503455,15,40,900,FALSE,588600,26160,654,324c9b560d4a46c6be01c9b317c789ab,1580664156,333.3164096,222054.9548,12696,alienware,169.229.222.110,1633.100076,4500,5,2,c3416938,890.9220236,150.3236154,1.831983261,334848,392400,323001.15,18.013,3403.927,183.067,21.61263158,37.12273684,0.200000003,0.0005,-0.093433216,-0.095459402,1811.952759,-1.88E-06,0.010130944,7.187582493,0
-7.438717981,-207.8501009,-106.3879527,15,40,900,FALSE,589500,26200,655,324c9b560d4a46c6be01c9b317c789ab,1580664497,341.3496306,222396.3044,12696,alienware,169.229.222.110,1974.449706,5400,6,2,c3416938,895.7135848,151.0329253,1.811627336,335360,393000,325525.384,15.464,3368.629,153.103,22.25811088,38.03059548,0.200000003,0.0005,-0.120591097,-0.122751445,1764.360352,-2.18E-06,0.010801728,7.894978046,0
-7.558824204,-202.7662285,-92.9305956,15,40,900,FALSE,590400,26240,656,324c9b560d4a46c6be01c9b317c789ab,1580664819,321.604002,222717.9084,12696,alienware,169.229.222.110,2296.053708,6300,7,2,c3416938,893.0800653,150.5931626,1.79925329,335872,393600,324503.514,13.577,3347.61,131.64,22.36884532,38.87342048,0.200000003,0.0005,-0.119990677,-0.121922314,1414.512939,-2.09E-06,0.009658176,6.744886875,0
-7.747730352,-202.7662285,-95.19117969,15,40,900,FALSE,591300,26280,657,324c9b560d4a46c6be01c9b317c789ab,1580665144,324.464438,223042.3728,12696,alienware,169.229.222.110,2620.518146,7200,8,2,c3416938,893.0886119,150.829378,1.791478903,336384,394200,324093.45,12.126,3333.111,115.638,22.76393089,39.79892009,0.100000001,0.0005,-0.105434507,-0.106873915,1722.948486,-2.03E-06,0.014394023,7.95164156,0
-8.013490519,-201.9589505,-100.6206505,15,40,900,FALSE,592200,26320,658,324c9b560d4a46c6be01c9b317c789ab,1580665465,321.3125465,223363.6854,12696,alienware,169.229.222.110,2941.830693,8100,9,2,c3416938,894.4909861,151.2281201,1.786115486,336896,394800,323429.767,11.026,3316.39,103.11,22.69257642,40.60829694,0.100000001,0.0005,-0.083938785,-0.085546635,1775.12915,-2.03E-06,0.016078416,7.760140896,0
-7.632249784,-201.9589505,-98.7259024,15,40,900,FALSE,593100,26360,659,324c9b560d4a46c6be01c9b317c789ab,1580665789,323.6944559,223687.3798,12696,alienware,169.229.222.110,3265.525149,9000,10,2,c3416938,895.0139251,151.7856727,1.781156627,337408,395400,323123.866,10.117,3316.065,93.182,25.54761905,42.28809524,0.100000001,0.0005,-0.121431045,-0.122985646,1650.759155,-1.76E-06,0.015546072,7.795071602,0
-7.470516674,-202.3754007,-105.4504035,15,40,900,FALSE,594000,26400,660,324c9b560d4a46c6be01c9b317c789ab,1580666140,351.7419283,224039.1218,12696,alienware,169.229.222.110,3617.267077,9900,11,2,c3416938,898.5852656,152.656377,1.781525325,337920,396000,328748.951,2.241,3248.978,3.632,32.66826347,48.28243513,0.100000001,0.0005,-0.1157775,-0.11734271,1882.020508,-2.35E-06,0.015652187,8.442370415,0
-7.470516674,-205.3992571,-114.9228459,15,40,900,FALSE,594900,26440,661,324c9b560d4a46c6be01c9b317c789ab,1580666493,353.08307,224392.2048,12696,alienware,169.229.222.110,3970.350147,10800,12,2,c3416938,904.0189621,153.4592773,1.781923785,338432,396600,330273.783,2.256,3256.966,3.68,22.41309524,40.93650794,0.100000001,0.0005,-0.116288923,-0.117948815,2134.103027,-2.47E-06,0.01659886,9.41180706,0
-7.519321536,-205.3992571,-111.1347697,15,40,900,FALSE,595800,26480,662,324c9b560d4a46c6be01c9b317c789ab,1580666813,319.7460663,224711.9509,12696,alienware,169.229.222.110,4290.096213,11700,13,2,c3416938,907.3410649,153.9327024,1.777737352,338944,397200,330809.846,2.274,3258.038,3.703,22.92083333,41.66052632,0.100000001,0.0005,-0.096475884,-0.098046035,1603.145264,-2.26E-06,0.015701525,7.51114893,0
-7.771230894,-205.3992571,-98.93615806,15,40,900,FALSE,596700,26520,663,324c9b560d4a46c6be01c9b317c789ab,1580667142,328.5196209,225040.4705,12696,alienware,169.229.222.110,4618.615834,12600,14,2,c3416938,907.8343593,154.1295633,1.772833177,339456,397800,328613.671,2.353,3258.685,3.757,22.51769723,42.46055437,0.100000001,0.0005,-0.120865956,-0.122394606,1202.770752,-2.47E-06,0.015286624,6.247646332,0
-7.771230894,-191.9927777,-92.33455768,15,40,900,FALSE,597600,26560,664,324c9b560d4a46c6be01c9b317c789ab,1580667484,342.5891762,225383.0597,12696,alienware,169.229.222.110,4961.20501,13500,15,2,c3416938,906.7348256,154.1257708,1.771035166,339968,398400,329517.34,2.394,3282.114,3.893,21.80819672,43.37602459,0.100000001,0.0005,-0.105322719,-0.106756859,1552.189453,-1.97E-06,0.01434149,8.113444328,0
-7.771230894,-196.2024623,-97.44156746,15,40,900,FALSE,598500,26600,665,324c9b560d4a46c6be01c9b317c789ab,1580667810,325.1989651,225708.2587,12696,alienware,169.229.222.110,5286.403975,14400,16,2,c3416938,905.7061325,154.0241414,1.772217811,340480,399000,327902.145,2.387,3282.257,3.92,22.77349138,44.21314655,0.100000001,0.0005,-0.106975019,-0.108525485,1962.859619,-2.06E-06,0.01550467,7.771947384,0
-8.015727973,-221.0071363,-107.9105292,15,40,900,FALSE,599400,26640,666,324c9b560d4a46c6be01c9b317c789ab,1580668162,352.4687221,226060.7274,12696,alienware,169.229.222.110,5638.872698,15300,17,2,c3416938,906.1278797,153.9406276,1.772863502,340992,399600,330994.113,2.369,3276.801,3.93,21.98111332,45.0667992,0.100000001,0.0005,-0.109850653,-0.112060584,2104.743652,-2.18E-06,0.022099344,9.579704285,0
-7.989191054,-221.0071363,-114.0759475,15,40,900,FALSE,600300,26680,667,324c9b560d4a46c6be01c9b317c789ab,1580668490,327.6298718,226388.3573,12696,alienware,169.229.222.110,5966.502569,16200,18,2,c3416938,907.5490134,153.9576976,1.770958872,341504,400200,331308.462,2.457,3278.778,3.985,22.60513919,45.92162741,0.100000001,0.0005,-0.097716764,-0.099593416,1930.921997,-1.97E-06,0.018766576,8.415876389,0
-7.989191054,-221.0071363,-109.705159,15,40,900,FALSE,601200,26720,668,324c9b560d4a46c6be01c9b317c789ab,1580668826,336.647408,226725.0047,12696,alienware,169.229.222.110,6303.149977,17100,19,2,c3416938,908.6459881,153.9329273,1.768859284,342016,400800,332843.722,2.458,3277,3.969,22.16320166,46.85093555,0.100000001,0.0005,-0.09386006,-0.09550035,1859.754761,-1.91E-06,0.016402956,7.782946587,0
-7.781419606,-198.6988573,-98.43967334,15,40,900,FALSE,602100,26760,669,324c9b560d4a46c6be01c9b317c789ab,1580669143,316.3221765,227041.3268,12696,alienware,169.229.222.110,6619.472154,18000,20,2,c3416938,908.034751,153.7585831,1.768496194,342528,401400,332114.363,2.517,3269.122,3.963,22.95631929,47.76452328,0.100000001,0.0005,-0.107872739,-0.109431565,1580.893311,-2.06E-06,0.015588095,7.283766747,0
-7.781419606,-202.2202603,-90.5733307,15,40,900,FALSE,603000,26800,670,324c9b560d4a46c6be01c9b317c789ab,1580669459,316.1480258,227357.4749,12696,alienware,169.229.222.110,6935.62018,18900,21,2,c3416938,906.4308227,153.4409101,1.767799891,343040,402000,328618.455,2.575,3205.846,3.706,22.81064302,48.57361419,0.100000001,0.0005,-0.104449563,-0.105956033,1718.63501,-1.82E-06,0.015064753,7.410233498,0
-7.887230097,-202.2202603,-88.01357359,15,40,900,FALSE,603900,26840,671,324c9b560d4a46c6be01c9b317c789ab,1580669764,304.9069953,227662.3819,12696,alienware,169.229.222.110,7240.527175,19800,22,2,c3416938,904.775452,153.1209812,1.766919672,343552,402600,323812.432,2.615,3194.489,3.458,23.13149425,49.37563218,0.100000001,0.0005,-0.101221785,-0.102806374,1288.774414,-2.09E-06,0.01584585,6.367215157,0
-7.910104096,-202.2202603,-90.45500342,15,40,900,FALSE,604800,26880,672,324c9b560d4a46c6be01c9b317c789ab,1580670085,321.2754388,227983.6573,12696,alienware,169.229.222.110,7561.802614,20700,23,2,c3416938,903.4823378,152.9084139,1.76726012,344064,403200,323970.965,2.592,3188.827,3.492,22.72445415,50.12183406,0.100000001,0.0005,-0.112446651,-0.113984346,1754.209473,-1.85E-06,0.015376984,7.496117592,0
-7.635747892,-198.6972756,-90.67851184,15,40,900,FALSE,605700,26920,673,324c9b560d4a46c6be01c9b317c789ab,1580670409,323.5202496,228307.1776,12696,alienware,169.229.222.110,7885.322863,21600,24,2,c3416938,902.4142678,152.8236642,1.768438847,344576,403800,323469.461,2.565,3190.427,3.504,22.59718004,50.96420824,0.100000001,0.0005,-0.093472674,-0.094981723,1629.813232,-2.09E-06,0.015090449,7.053862572,0
