time,density,stop_time,speed,delay_time,travel_time,mean_queue,seed
10800,6.4888405259,39.498533744,37.6298401651,50.5496,108.0062,81.8124,5828
9900,5.91111351496,38.8426390726,37.6478714162,49.8176,107.0932,70.6204,8182
9000,6.14114577733,38.4995897684,38.1733289347,49.2975,106.3103,71.7316,8675
8100,6.06072960821,34.9363399452,39.1621049321,45.6339,102.6875,67.0107,9591
10800,5.84688662787,32.7009784285,39.7491724301,42.8533,100.4384,62.0178,8820
11700,5.95586668073,35.2963518044,38.9311645892,45.1537,102.9009,63.7111,5828
10800,6.42349880697,36.9355861872,38.4053514082,47.7904,105.0577,77.2178,8182
9900,6.06636734329,35.0723910002,39.293898358,45.4338,102.7525,66.8702,8675
9000,6.13726745691,33.2976940196,39.3791433844,43.7212,100.8055,65.4356,9591
11700,5.65309192734,32.6102560204,40.2609631034,42.3674,99.568,59.5778,8820
12600,6.09900395699,36.3303793673,38.9170005573,46.4308,103.9754,68.8889,5828
11700,6.02616089999,34.6080505645,39.2315559512,44.4768,101.8046,63.7716,8182
10800,6.42363987738,37.0839666659,38.2047128208,48.2801,105.361,77.3004,8675
9900,6.14024918459,36.7752223323,37.8773727682,48.5302,105.8712,70.9111,9591
12600,5.85786774508,33.2749521872,40.1556030652,42.9534,100.3764,63.152,8820
12600,6.01749690801,34.2003066551,39.3075004636,44.1079,101.4086,66.3956,8182
13500,5.92652085071,31.6352741015,40.2454628544,41.6566,98.8421,61.9316,5828
11700,6.22480845818,38.4650614285,38.5948896719,49.1038,106.7722,69.1698,8675
10800,6.1385473726,35.621835015,38.3479370054,47.5903,104.9466,71.48,9591
13500,6.01268467873,36.2031072772,38.6811661893,46.6097,104.1452,67.0142,8820
13500,5.75343244865,33.0430234431,40.1268125787,42.1871,99.9169,61.1138,8182
14400,5.95058284171,35.7296825393,39.7694009337,45.3983,102.5461,68.7822,5828
12600,5.77371891031,32.8429908032,40.3770719992,42.3795,99.9928,61.4356,8675
11700,6.04052331804,32.9508796027,40.213422224,42.6439,100.0395,63.1627,9591
14400,5.83993883063,33.741809336,39.9225173196,43.695,100.7593,64.8338,8820
14400,6.16958606903,35.2081862252,39.1595159005,45.3402,102.506,68.6444,8182
13500,5.64795071158,32.9119520407,40.3313831735,42.5228,99.8495,59.1262,8675
12600,5.94240672657,32.5457092991,40.3891903947,41.8765,99.1725,62.1849,9591
14400,5.9225267914,35.1125505722,39.622746363,44.6081,101.9747,67.2,8675
13500,6.17871952667,35.2172648429,39.1599866125,45.3947,102.6575,68.3822,9591
14400,6.2242716054,34.879947109,39.264103912,44.6822,102.1636,68.8187,9591
900,4.89015275966,27.1934319334,42.3168123772,36.8731,94.3189,47.6658,1335
1800,5.75827066328,31.6399566423,39.536829189,42.205,99.8371,63.4444,1335
900,5.02090202409,28.8207801393,40.921232035,39.2751,96.6925,49.2596,7039
2700,5.71993089023,33.0001651552,39.1713277598,43.9291,101.6166,60.0284,1335
1800,5.76475699571,26.8591217229,41.317152655,37.0909,94.6864,56.264,7039
3600,5.65474453102,28.6497110855,40.8614253109,39.5906,97.1975,56.4702,1335
2700,5.80857282216,29.4054373773,40.8245857746,40.0469,97.4187,58.8489,7039
900,4.96661691994,25.2854785399,42.7132926361,34.8776,92.0423,46.3031,1844
4500,5.1532402804,24.5542925816,43.0273648992,33.671,91.2235,46.3004,1335
3600,5.74193792345,29.5038010645,40.7851098249,40.5177,97.654,57.1769,7039
1800,5.43219988963,27.9871556832,40.8756759944,38.3245,95.9768,52.8738,1844
5400,5.42946017251,27.5505498435,42.0168068466,36.9599,94.1434,52.1538,1335
900,5.12333358156,27.780064993,41.3152741436,38.0933,95.6019,50.1111,1966
4500,5.33291614242,25.1664058324,43.0884568824,34.4579,91.4726,50.7396,7039
2700,5.42587134058,26.7196996231,42.1675806524,36.4146,93.7537,53.7707,1844
6300,5.6164842231,32.8127275623,39.9179987913,42.757,99.9367,61.288,1335
