time,density,stop_time,speed,delay_time,travel_time,mean_queue,seed
8100,8.73666148542,42.1930649283,36.4453154824,54.527,111.5991,105.9422,2082
2700,5.82087819514,28.6079575467,40.2435047491,39.7345,97.3247,57.0133,2707
7200,5.40170112326,30.1202385904,41.2971092427,39.419,96.7268,56.3067,9293
8100,8.81899345838,41.363273237,36.163667807,53.9478,111.155,115.2027,5286
3600,5.60007406201,28.6574129474,40.6353224598,39.3703,96.7572,55.3049,2707
9000,10.1654098583,51.1612909401,34.6823497857,64.3156,121.5245,150.2809,2082
8100,8.59331065785,37.2690411439,37.9877692214,48.5994,105.6554,101.2658,9293
4500,5.38723675871,27.2144184014,41.8870333308,36.7284,94.1598,50.9324,2707
9000,9.47733222784,46.6347206143,35.1456411647,59.1022,116.3382,122.1253,5286
9900,10.4272802785,62.5421683596,34.3818539924,75.917,132.9057,154.2356,2082
5400,5.62188034455,29.1157125116,41.6724873427,38.5281,95.9784,56.544,2707
9000,8.65973749935,42.9562535173,35.6933694624,55.1972,112.4721,105.7804,9293
9900,9.34862933693,48.86319978,35.8256030036,61.2659,118.7806,123.7867,5286
10800,10.0541432656,49.8528439653,35.1107539375,62.6723,119.7063,138.8498,2082
6300,5.62498023446,33.0351162189,39.9501106957,42.9181,100.6802,60.6862,2707
9900,9.42182465967,45.8894107162,35.453010666,58.7371,115.8372,124.2747,9293
10800,10.9580089274,57.2173276,34.2629522523,70.5186,127.7465,168.48,5286
7200,5.98685201596,35.3029438797,38.8959118811,45.4322,102.5831,69.1067,2707
10800,9.8573504372,51.1763617517,34.3905879059,64.3564,121.3635,132.3369,9293
11700,7.90758393418,65.6348992624,35.8013312752,78.1523,135.3996,113.1627,5286
8100,8.46534102522,39.4562469493,37.5113659861,51.4094,108.5651,104.6284,2707
11700,6.89774034428,41.8745572718,36.9234548023,53.4585,111.0876,82.3342,9293
12600,5.82868131418,33.0365818815,40.1635974902,42.6622,100.0295,64.2702,5286
9000,9.53693172733,48.6479656792,34.5424543689,61.5894,118.9169,126.3591,2707
12600,6.12684863816,33.3862517979,39.9143760251,43.0763,100.2549,67.4169,9293
13500,5.7361313201,32.6553656883,39.9059492006,42.4594,99.9399,59.8231,5286
13500,6.4868938467,38.8811246801,38.5272310032,48.781,106.2545,75.9876,9293
9900,8.76583342716,45.0460302871,35.5456696137,57.5495,114.6864,108.7636,2707
14400,5.94855893952,33.9935747392,39.8532547754,43.7124,100.7176,64.0702,5286
14400,6.1063336763,34.4497091557,39.1616617182,44.2938,101.8072,65.6391,9293
10800,8.96821872863,45.8805938293,36.1232648562,57.9644,115.3449,111.9413,2707
11700,6.2629044439,35.7611147673,38.9772405921,45.993,103.1895,69.2684,2707
12600,6.41765780759,40.1069807889,38.7618727327,49.9903,107.1749,80.6533,2707
13500,5.94450412074,33.307114967,39.9543250725,42.8413,100.1253,61.6836,2707
14400,5.88418582731,34.4104114063,39.506694766,44.1397,101.6706,63.8311,2707
900,4.92745018623,26.5874678985,41.8432855403,36.5712,94.1773,47.0471,3692
1800,5.93786474107,36.9732382335,39.0891153867,47.8156,105.1476,72.3778,3692
2700,5.59484416816,30.8911865344,40.0427394048,41.5876,98.9399,56.7653,3692
3600,5.6018248052,28.2613350577,40.8282351995,38.9671,96.3306,56.0676,3692
4500,5.29496469934,26.7043018611,42.7043015596,35.8468,93.0788,49.1982,3692
5400,5.47196919049,26.3864818462,42.9747421865,35.6268,92.6323,51.9227,3692
6300,5.61608382974,31.9929676182,40.4955581541,41.9406,98.8415,61.8391,3692
7200,5.56128766281,33.2912312317,39.9386393197,43.0453,100.2195,60.1147,3692
8100,8.8729252113,41.9080148488,36.4634482035,54.1182,111.3558,110.9902,3692
9000,9.6091647965,48.2556070197,35.7667194209,60.4139,117.6366,136.0222,3692
9900,10.8080734404,65.3321818256,32.5120569247,79.4199,136.6166,163.9876,3692
10800,9.87857086873,52.4346346972,35.4220027816,64.8248,122.037,140.3004,3692
11700,6.77327252638,48.6774516527,37.5587521772,59.6512,117.2946,83.0604,3692
12600,5.84732152945,35.8531479918,39.5279694842,45.5065,102.8952,65.2036,3692
13500,5.85374925714,31.0205524275,40.9316600714,40.2518,97.3115,60.8996,3692
14400,5.74215534145,33.7632148019,39.7825755043,44.232,101.2761,62.6116,3692
900,5.2935650038,28.5408577337,41.3079868102,38.44,96.137,52.7653,3840
1800,5.305472128,25.8110070276,41.9218199965,35.8109,93.3914,49.2987,3840
900,5.18148647293,27.9480971333,41.7121412678,37.9216,94.9743,51.36,3762
2700,5.52478792778,27.0386403643,41.5992922607,36.902,94.5047,54.3733,3840
1800,6.0942686046,37.3466760746,38.8383074003,48.2932,106.0902,75.544,3762
