index,time ,reward,1,2,3,4,5,6,7,8,delay,replication
358,11700,-135.5745,14,28,55,65,5,30,66,15,24.3637142181396,8050315
359,13500,-6243.1101,13,30,44,57,30,30,32,56,36.1084060668945,8050322
360,11700,-151.3791,30,30,21,65,8,30,21,25,28.163293838501,8050315
361,12600,-137.2145,30,30,54,15,26,25,28,34,24.3132076263428,8050315
362,9900,-1031.1854,12,30,21,48,30,30,41,62,40.398868560791,8050322
363,11700,-1365.388,30,6,62,16,30,30,15,19,24.3132076263428,8050315
364,12600,-5857.7113,14,13,49,66,19,5,44,46,24.3637142181396,8050315
365,10800,-1507.0458,5,30,31,65,27,30,26,49,40.398868560791,8050322
366,12600,-180.5321,30,15,68,21,14,30,35,62,24.3637142181396,8050315
367,14400,-2223.2,7,30,54,44,16,30,30,46,57.6941299438477,8050297
368,12600,-56.5962,30,30,46,15,30,30,37,36,52.5205535888672,8050297
369,13500,-1061.6301,30,30,18,63,14,24,44,46,24.3132076263428,8050315
370,12600,-5619.59,5,30,47,47,30,11,31,49,24.3132076263428,8050315
371,14400,-613.8291,30,30,40,44,30,30,40,43,22.3405017852783,8050315
372,13500,-3954.5839,30,15,34,47,5,30,66,45,22.3405017852783,8050315
373,14400,-701.4937,30,27,15,39,24,30,67,57,40.4662055969238,8050322
374,11700,-564.9859,25,30,58,46,17,30,45,34,37.0712890625,8050322
375,13500,-6073.4046,26,30,23,67,30,30,17,33,24.3132076263428,8050315
376,13500,-3361.3268,30,16,15,61,30,14,45,36,60.4634284973145,8050297
377,14400,-700.4283,30,24,58,16,30,15,15,56,0,8050315
378,14400,-22.1536,30,30,20,15,29,30,43,33,17.2570190429688,8050315
379,900,-20.3291,7,30,54,44,16,30,30,46,15.5588264465332,8050297
380,13500,-5899.1037,30,6,44,15,30,30,37,15,22.3405017852783,8050315
381,900,-4.3099,30,27,15,39,24,30,67,57,15.5127649307251,8050297
382,14400,-3.1756,30,30,15,55,30,30,47,52,17.2570190429688,8050315
383,12600,-14525.7276,15,24,15,62,30,30,30,17,36.1084060668945,8050322
384,900,-96.9161,30,30,20,15,29,30,43,33,27.7501888275146,8050315
385,900,-372.2641,30,24,58,16,30,15,15,56,27.0592956542969,8050315
386,14400,-12179.2874,30,30,49,44,30,20,41,36,46.7270851135254,8050297
387,900,-751.0576,30,30,40,44,30,30,40,43,27.5286865234375,8050315
388,900,-150.9901,30,30,15,55,30,30,47,52,24.0506935119629,8050322
389,13500,-8391.5184,30,23,62,15,30,18,40,46,40.4662055969238,8050322
390,900,-9.2672,30,30,49,44,30,20,41,36,15.5588264465332,8050297
391,14400,-164.603,30,26,24,32,30,30,33,66,33.9027709960938,8050322
392,900,-9.2672,30,26,24,32,30,30,33,66,15.5588264465332,8050297
393,1800,-1.037,30,24,35,50,30,24,36,22,17.0507488250732,8050297
394,1800,-14.5776,30,9,15,53,30,5,15,15,17.0507488250732,8050297
395,1800,-6.9129,30,30,69,53,6,11,15,41,17.0507488250732,8050297
396,1800,-8.1065,22,17,67,41,9,30,48,45,17.0507488250732,8050297
397,1800,-55.2956,30,30,19,16,30,30,29,53,27.0592956542969,8050315
398,1800,-79.338,30,5,61,15,21,30,47,37,25.9638748168945,8050315
399,1800,-192.1998,30,30,61,23,11,30,67,41,29.8472099304199,8050322
400,1800,-315.243,30,30,42,69,30,15,45,15,27.5286865234375,8050315
401,2700,-9.721,30,24,54,66,18,11,39,32,25.9638748168945,8050315
402,2700,-0.8696,30,30,16,15,10,30,55,28,17.0507488250732,8050297
403,2700,-102.5404,7,30,22,19,30,15,31,32,27.5286865234375,8050315
404,2700,-3.1403,18,21,15,15,30,30,61,68,16.5875205993652,8050297
405,2700,-3.9685,24,30,52,62,15,30,15,15,16.5875205993652,8050297
406,2700,-128.6718,30,30,26,15,30,5,55,15,20.7456283569336,8050297
407,2700,-77.1773,30,5,55,15,5,15,37,45,27.5286865234375,8050315
408,2700,-72.0385,30,27,27,36,30,24,40,53,27.4050178527832,8050322
409,3600,-64.7731,30,26,15,25,7,29,48,15,20.7456283569336,8050297
410,3600,-84.0336,30,24,21,16,29,30,15,57,20.7456283569336,8050297
411,3600,-87.7845,11,30,20,53,9,26,16,29,24.7807636260986,8050297
412,3600,-109.0133,30,30,15,15,30,12,26,23,20.7456283569336,8050297
413,3600,-92.5657,30,22,62,34,30,30,45,37,27.4050178527832,8050322
414,4500,-17.5194,14,30,57,50,6,30,25,38,24.7807636260986,8050297
415,3600,-210.9212,30,22,45,22,29,15,63,47,26.3676567077637,8050315
416,4500,-15.9555,27,30,59,28,5,30,30,50,24.7807636260986,8050297
417,4500,-106.4608,30,26,63,62,6,30,15,15,24.7807636260986,8050297
418,4500,-0.8544,30,30,54,15,17,16,16,15,25.0091590881348,8050297
419,3600,-273.7482,30,30,15,54,5,30,44,15,26.3676567077637,8050315
420,3600,-310.468,30,30,44,15,10,13,66,45,26.3676567077637,8050315
421,4500,-6.0771,30,5,46,15,30,23,52,15,26.3676567077637,8050315
422,5400,-33.8333,30,30,37,22,13,22,62,28,24.7807636260986,8050297
423,5400,-74.3949,30,30,29,40,29,29,60,15,25.0091590881348,8050297
424,4500,-461.5382,30,30,29,67,30,26,49,23,23.9636917114258,8050322
425,4500,-24.4553,24,30,49,49,8,30,55,30,23.0161209106445,8050315
426,5400,-2.3547,30,30,64,57,9,30,62,23,25.0091590881348,8050297
427,5400,-575.449,5,30,43,65,15,30,33,20,25.0247287750244,8050297
428,6300,-37.6573,21,10,16,24,13,30,15,68,25.0091590881348,8050297
429,4500,-480.3341,14,9,44,15,30,28,15,37,25.8053112030029,8050315
430,5400,-34.9224,30,30,43,15,30,29,32,43,23.0161209106445,8050315
431,7200,-526.205,30,30,46,32,30,5,68,62,25.0247287750244,8050297
432,6300,-165.7194,30,30,15,15,10,12,32,15,25.0247287750244,8050297
433,6300,-104.5808,28,22,37,29,10,20,39,17,25.0247287750244,8050297
434,5400,-47.2557,14,19,15,28,30,30,67,51,25.8053112030029,8050315
435,5400,-65.6833,28,30,49,44,30,15,42,23,23.2998561859131,8050322
436,6300,-120.1167,30,30,15,38,30,30,43,23,44.7715644836426,8050297
437,5400,-541.0758,15,30,59,28,27,30,32,34,23.0161209106445,8050315
438,7200,-257.5035,30,27,16,19,30,29,65,45,25.0247287750244,8050297
439,6300,-960.6367,30,30,15,15,26,6,62,34,24.5475311279297,8050315
440,7200,-87.7062,30,30,45,15,30,30,42,62,44.7715644836426,8050297
441,7200,-363.4196,30,26,18,59,30,30,52,30,44.7715644836426,8050297
442,8100,-66.6406,11,27,61,26,30,30,58,37,44.7715644836426,8050297
443,6300,-124.8604,30,18,15,63,30,29,21,15,23.8996238708496,8050322
444,7200,-49.4267,13,6,41,28,30,30,54,59,24.5475311279297,8050315
445,6300,-359.723,30,10,15,15,30,6,52,15,23.0161209106445,8050315
446,8100,-28.4708,30,11,15,23,30,30,41,64,44.7715644836426,8050297
447,6300,-561.1213,30,30,17,17,13,28,62,63,26.5685062408447,8050315
448,8100,-3178.5995,13,30,38,15,20,30,15,19,44.7715644836426,8050297
449,7200,-636.954,7,30,21,15,30,30,54,36,31.9877109527588,8050322
450,7200,-589.2016,30,19,65,62,30,30,20,34,26.5685062408447,8050315
451,8100,-793.7426,30,30,64,15,16,11,67,47,47.3009414672852,8050297
452,8100,-2787.3113,30,30,58,15,30,5,54,15,28.5107021331787,8050315
453,7200,-46.1682,5,30,15,44,20,30,28,67,26.5685062408447,8050315
454,9000,-2438.8252,30,27,64,65,5,16,41,17,47.3009414672852,8050297
455,9000,-1186.15,13,5,15,20,30,30,51,16,47.3009414672852,8050297
456,8100,-701.7965,16,30,15,51,30,11,66,55,24.5475311279297,8050315
457,9000,-182.8379,30,22,34,44,30,12,32,31,47.3009414672852,8050297
458,8100,-1697.6789,30,30,18,45,30,5,21,41,31.9877109527588,8050322
459,8100,-116.9627,30,30,58,15,14,30,60,61,24.5475311279297,8050315
460,9000,-2017.502,30,10,15,57,30,30,55,15,59.1184997558594,8050297
461,9000,-6858.3922,30,30,15,41,14,29,54,59,33.8600654602051,8050322
462,9000,-862.3761,27,30,26,28,5,30,35,57,26.8067989349365,8050315
463,9900,-357.9068,30,11,48,26,30,13,37,29,59.1184997558594,8050297
464,9000,-442.7674,30,30,21,65,30,30,63,38,28.5107021331787,8050315
465,9900,-56.2173,27,29,69,65,30,20,32,67,28.163293838501,8050315
466,9900,-2261.5604,30,30,15,22,7,30,32,61,26.4149417877197,8050322
467,9900,-1114.2063,30,25,15,63,26,12,44,15,59.1184997558594,8050297
468,9000,-4081.6594,30,15,25,46,30,29,18,15,26.8067989349365,8050315
469,10800,-636.7767,30,30,15,24,30,30,68,56,52.7819595336914,8050297
470,10800,-79.1116,30,30,39,32,30,30,44,66,28.163293838501,8050315
471,9900,-714.4508,30,30,20,43,29,30,51,35,52.7819595336914,8050297
472,9900,-4470.8255,8,6,46,54,30,30,15,37,26.8067989349365,8050315
473,9900,-141.0017,25,19,20,41,30,19,52,56,26.8067989349365,8050315
474,10800,-1585.0341,30,30,68,22,30,30,44,53,52.7819595336914,8050297
475,11700,-1508.7035,30,30,43,15,30,30,36,19,24.3637142181396,8050315
476,9900,-4843.0878,13,30,15,50,23,30,32,43,52.7819595336914,8050297
477,10800,-244.7072,30,24,58,66,8,8,32,69,28.163293838501,8050315
478,10800,-24.3659,30,30,68,32,23,14,40,27,40.6380348205566,8050297
479,10800,-214.2536,30,30,21,65,14,30,55,66,31.3536052703857,8050322
480,11700,-3151.6896,25,29,46,15,30,30,47,43,28.163293838501,8050315
481,10800,-1841.1225,30,30,46,34,30,30,54,27,29.1964740753174,8050315
482,12600,-147.5076,30,17,24,15,30,30,22,42,24.3132076263428,8050315
483,10800,-749.8474,29,30,33,15,30,18,30,53,52.7819595336914,8050297
484,11700,-224.0683,30,30,61,15,21,25,52,53,28.163293838501,8050315
485,11700,-1893.921,30,30,26,22,30,30,42,41,40.6380348205566,8050297
486,11700,-2134.4405,5,30,61,68,11,18,51,49,40.398868560791,8050322
487,13500,-2310.7192,25,30,34,21,14,30,54,43,22.3405017852783,8050315
488,11700,-3959.6245,30,30,54,15,11,30,33,39,40.6380348205566,8050297
489,12600,-6932.6474,30,30,15,39,11,26,55,15,37.0712890625,8050322
490,14400,-751.6992,30,30,15,15,7,30,54,46,0,8050315
491,12600,-5316.6134,30,30,49,22,30,30,22,29,52.5205535888672,8050297
492,12600,-4532.4344,21,15,15,34,30,30,17,69,24.3132076263428,8050315
493,11700,-1368.0852,25,24,22,39,30,20,63,23,52.5205535888672,8050297
494,12600,-992.1575,30,14,53,15,13,30,29,69,24.3637142181396,8050315
495,11700,-3362.8631,30,30,59,39,13,22,29,35,40.6380348205566,8050297
496,12600,-758.0981,30,30,26,15,30,20,42,64,52.5205535888672,8050297
497,13500,-485.1223,30,6,22,15,30,30,40,61,24.3132076263428,8050315
498,13500,-2872.6967,15,5,59,44,30,30,39,34,36.1084060668945,8050322
499,13500,-67.2493,13,30,62,68,30,15,67,49,22.3405017852783,8050315
500,13500,-19607.0789,5,30,59,15,30,30,51,33,60.4634284973145,8050297
501,14400,-3569.7043,30,15,15,43,30,30,54,37,17.2570190429688,8050315
502,12600,-4585.6402,30,30,61,63,30,16,66,15,52.5205535888672,8050297
503,900,-372.2641,30,30,15,15,7,30,54,46,27.0592956542969,8050315
504,14400,-611.4822,30,15,15,15,30,30,65,68,17.2570190429688,8050315
505,12600,-795.6311,30,5,55,45,30,30,51,34,60.4634284973145,8050297
506,13500,-6234.1354,30,30,15,69,30,30,27,68,60.4634284973145,8050297
507,14400,-3972.0956,26,30,22,28,30,30,30,23,37.0891304016113,8050322
508,900,-89.3347,30,15,15,43,30,30,54,37,24.0506935119629,8050322
509,1800,-70.7018,30,30,62,29,27,22,39,16,27.5286865234375,8050315
510,14400,-17732.1452,30,5,25,48,13,20,32,24,57.6941299438477,8050297
511,13500,-15780.7932,26,6,15,15,16,30,39,55,57.6941299438477,8050297
512,13500,-4442.6369,30,7,50,48,5,30,25,36,60.4634284973145,8050297
513,900,-151.1026,30,15,15,15,30,30,65,68,24.0506935119629,8050322
514,2700,-244.5155,30,30,61,56,30,9,39,36,25.9638748168945,8050315
515,1800,-322.7457,9,30,64,65,21,30,65,15,24.0039443969727,8050322
516,14400,-10093.3113,30,30,55,50,5,26,60,65,57.6941299438477,8050297
517,14400,-7840.7076,14,30,49,15,9,26,41,68,57.6941299438477,8050297
518,1800,-92.5183,30,30,51,47,20,17,21,34,24.0039443969727,8050322
519,900,-263.5502,26,30,22,28,30,30,30,23,24.0039443969727,8050322
520,3600,-162.7081,25,5,54,15,30,22,47,29,25.9638748168945,8050315
521,2700,-79.5507,30,30,15,39,19,30,50,35,29.8472099304199,8050322
522,14400,-14589.6189,30,30,15,44,5,30,41,15,46.7270851135254,8050297
523,2700,-187.3206,18,30,31,57,30,30,67,59,29.8472099304199,8050322
524,900,-563.8053,30,5,25,48,13,20,32,24,27.0592956542969,8050315
525,4500,-100.7938,30,5,43,15,30,14,41,40,25.8053112030029,8050315
526,900,-34.6953,30,30,55,50,5,26,60,65,17.0507488250732,8050297
527,1800,-1233.411,11,15,15,65,19,30,65,15,27.4050178527832,8050322
528,3600,-121.4151,7,30,15,65,30,5,55,26,24.8130264282227,8050322
529,1800,-3.1403,7,30,32,50,30,30,55,27,16.5875205993652,8050297
530,2700,-10.5788,30,30,15,15,14,30,45,50,16.5875205993652,8050297
531,5400,-17.6771,10,30,54,64,16,10,41,16,23.0161209106445,8050315
532,3600,-277.789,30,30,61,63,25,30,41,68,24.8130264282227,8050322
533,4500,-123.3162,30,30,44,15,29,30,33,46,24.8130264282227,8050322
534,1800,-495.4248,30,11,34,20,12,30,22,60,25.9638748168945,8050315
535,4500,-11.5194,14,30,55,15,30,26,57,47,24.8130264282227,8050322
536,900,-751.0576,14,30,49,15,9,26,41,68,27.5286865234375,8050315
537,2700,-137.7071,5,30,24,15,30,30,21,21,24.8130264282227,8050322
538,6300,-675.265,30,30,37,29,19,30,31,64,26.5685062408447,8050315
539,5400,-17.6658,14,27,15,15,28,26,24,69,23.9636917114258,8050322
540,7200,-493.6319,30,11,60,67,30,30,52,41,26.5685062408447,8050315
541,900,-248.5037,30,30,15,44,5,30,41,15,27.7501888275146,8050315
542,3600,-400.9664,30,30,62,15,14,5,56,22,24.8130264282227,8050322
543,3600,-79.4448,17,30,15,56,5,24,28,15,24.7807636260986,8050297
544,2700,-57.2445,30,24,57,27,26,30,27,29,25.9638748168945,8050315
545,1800,-49.4416,14,30,64,15,16,22,62,65,27.5286865234375,8050315
546,4500,-46.4973,28,5,15,65,10,26,62,63,25.0091590881348,8050297
547,5400,-1121.7821,30,27,43,15,30,13,68,15,23.2998561859131,8050322
548,1800,-120.7704,30,5,15,62,9,30,48,51,27.5286865234375,8050315
549,3600,-58.0457,30,30,32,15,11,18,31,42,25.8053112030029,8050315
550,6300,-438.2649,27,11,68,15,14,30,27,27,23.8996238708496,8050322
551,5400,-58.9616,30,30,15,58,30,21,55,38,25.0091590881348,8050297
552,4500,-205.9013,20,5,65,52,30,30,39,69,23.2998561859131,8050322
553,8100,-1828.0028,18,30,58,41,30,29,29,15,28.5107021331787,8050315
554,2700,-98.2579,30,30,25,45,30,30,46,36,25.9638748168945,8050315
555,7200,-192.7176,30,30,68,15,30,14,57,40,23.8996238708496,8050322
556,3600,-19.2753,30,30,48,63,30,12,30,48,26.3676567077637,8050315
557,6300,-188.2172,30,5,21,43,30,30,42,63,23.8996238708496,8050322
558,2700,-73.7101,30,30,58,15,30,30,63,27,25.9638748168945,8050315
559,7200,-1399.0525,30,30,15,15,18,30,32,57,23.8996238708496,8050322
560,3600,-53.6444,30,29,67,43,30,30,17,33,25.9638748168945,8050315
561,6300,-1315.0625,14,19,48,58,9,30,15,42,25.0247287750244,8050297
562,4500,-37.4985,7,30,54,39,6,8,53,30,23.0161209106445,8050315
563,9000,-9.0884,30,30,21,64,6,25,60,19,28.5107021331787,8050315
564,5400,-48.7739,30,19,31,58,30,14,54,34,23.8996238708496,8050322
565,8100,-1551.919,30,22,18,15,30,30,50,33,31.9877109527588,8050322
566,6300,-84.5455,30,29,23,25,7,6,15,41,23.8996238708496,8050322
567,9900,-122.9,30,20,27,15,30,10,46,47,26.8067989349365,8050315
568,5400,-361.5862,5,5,49,32,30,18,61,55,26.5685062408447,8050315
569,4500,-133.7744,30,30,15,66,7,30,43,27,23.0161209106445,8050315
570,6300,-474.0817,30,30,49,28,15,30,42,27,26.5685062408447,8050315
571,7200,-800.5548,30,30,37,16,30,19,42,41,44.7715644836426,8050297
572,8100,-7147.0542,30,20,21,22,18,30,24,24,33.8600654602051,8050322
573,4500,-391.2092,22,30,26,68,30,15,21,40,25.8053112030029,8050315
574,7200,-2394.6112,30,24,67,67,30,30,52,27,31.9877109527588,8050322
575,5400,-50.5566,30,30,21,28,30,30,40,46,26.5685062408447,8050315
576,10800,-781.4543,30,30,15,15,30,30,32,46,28.163293838501,8050315
577,9000,-4556.4327,30,30,16,58,30,18,54,15,26.4149417877197,8050322
578,6300,-160.9975,30,30,58,38,30,30,21,53,26.5685062408447,8050315
579,9000,-39.2733,30,30,47,15,30,8,35,53,33.8600654602051,8050322
580,11700,-685.9782,30,30,61,43,14,6,40,49,28.163293838501,8050315
581,5400,-97.041,5,30,56,15,30,30,67,21,25.8053112030029,8050315
582,8100,-5.7608,30,26,59,15,30,30,26,21,33.8600654602051,8050322
583,7200,-893.8454,5,30,44,63,30,30,30,35,28.5107021331787,8050315
584,9900,-3527.7584,30,13,61,37,29,30,45,15,26.4149417877197,8050322
585,9900,-505.1327,21,7,15,15,30,30,53,34,31.3536052703857,8050322
586,8100,-2079.074,13,30,48,15,5,30,30,57,47.3009414672852,8050297
587,12600,-275.9276,15,30,18,21,30,30,52,35,24.3637142181396,8050315
588,10800,-3812.1932,30,30,43,15,30,30,60,48,31.3536052703857,8050322
589,9000,-60.4687,27,30,61,15,30,30,36,34,59.1184997558594,8050297
590,9000,-3595.4356,30,30,15,22,30,30,58,53,26.4149417877197,8050322
591,6300,-385.5526,15,30,15,28,30,20,58,33,26.5685062408447,8050315
592,8100,-612.1999,30,30,68,62,30,21,32,19,26.8067989349365,8050315
593,7200,-460.8687,30,13,15,69,30,30,59,62,24.5475311279297,8050315
594,7200,-10.0515,30,30,40,49,30,30,42,68,26.5685062408447,8050315
595,8100,-47.878,28,30,68,65,30,30,40,59,28.5107021331787,8050315
596,13500,-508.2012,30,15,18,15,27,30,54,35,24.3132076263428,8050315
597,9000,-1321.1025,30,15,34,69,30,30,41,55,29.1964740753174,8050315
598,10800,-4838.5691,30,30,26,15,30,30,50,66,40.398868560791,8050322
599,9900,-1658.6448,20,30,54,66,5,30,48,50,40.398868560791,8050322
600,11700,-2963.4982,25,30,37,17,30,20,28,55,37.0712890625,8050322
601,14400,-93.0683,30,30,69,50,5,20,29,22,17.2570190429688,8050315
602,9000,-706.9596,8,13,62,28,15,30,28,24,26.8067989349365,8050315
603,11700,-37.2978,21,6,21,31,30,5,37,34,40.398868560791,8050322
604,8100,-376.9281,30,13,61,46,14,11,21,34,24.5475311279297,8050315
605,9900,-6592.8392,30,30,68,56,30,20,24,19,52.7819595336914,8050297
606,10800,-1954.5945,28,30,52,22,30,30,37,68,40.398868560791,8050322
607,9900,-311.0575,30,30,22,66,30,30,32,35,29.1964740753174,8050315
608,12600,-25.5128,30,30,15,22,30,18,44,18,37.0712890625,8050322
609,12600,-1626.7605,30,30,59,21,13,30,30,66,37.0712890625,8050322
610,10800,-589.4676,30,30,15,62,7,19,44,59,28.163293838501,8050315
611,900,-216.3168,30,30,69,50,5,20,29,22,27.7501888275146,8050315
612,13500,-2699.0779,30,30,15,39,25,14,37,30,36.1084060668945,8050322
613,10800,-1088.0358,26,30,15,48,30,30,44,23,40.6380348205566,8050297
614,9000,-190.1334,21,30,46,45,18,8,54,38,26.8067989349365,8050315
615,9900,-28.424,30,30,58,18,30,30,22,50,26.8067989349365,8050315
616,9900,-173.0067,29,30,46,69,13,30,54,67,28.163293838501,8050315
617,11700,-1850.1195,14,9,15,60,7,30,36,59,37.0712890625,8050322
618,1800,-142.4434,30,30,47,32,30,30,42,15,27.0592956542969,8050315
619,13500,-2430.2258,29,30,47,23,30,10,44,35,36.1084060668945,8050322
620,11700,-1644.3481,30,30,42,69,5,30,24,33,24.3132076263428,8050315
621,10800,-521.1989,30,30,54,62,30,30,28,50,29.1964740753174,8050315
622,12600,-2580.7124,5,28,15,49,30,30,41,41,36.1084060668945,8050322
623,10800,-26.7597,30,30,15,67,11,24,21,59,24.3637142181396,8050315
624,14400,-1731.2863,30,29,18,17,30,30,57,61,37.0891304016113,8050322
625,11700,-1234.7964,30,30,15,15,30,30,22,35,24.3637142181396,8050315
626,2700,-304.2464,30,30,43,15,30,30,35,52,25.9638748168945,8050315
627,12600,-4.5923,14,30,24,37,30,30,48,15,24.3132076263428,8050315
628,13500,-873.511,18,30,54,22,30,30,54,21,37.0891304016113,8050322
629,3600,-8.708,30,30,56,63,30,14,64,15,25.9638748168945,8050315
630,11700,-4751.5189,30,30,15,45,30,18,32,68,60.4634284973145,8050297
631,13500,-2123.1689,5,15,15,15,30,30,32,15,17.2570190429688,8050315
632,14400,-4041.184,30,5,37,15,30,30,32,46,40.4662055969238,8050322
633,14400,-2374.5747,14,30,51,69,28,15,44,37,0,8050315
634,12600,-968.5606,14,30,61,69,30,30,19,35,24.3132076263428,8050315
635,12600,-649.332,30,22,15,65,30,14,45,36,60.4634284973145,8050297
636,11700,-934.7666,30,30,58,66,30,30,47,24,24.3637142181396,8050315
637,13500,-2272.6515,14,10,62,29,29,30,45,23,22.3405017852783,8050315
638,4500,-165.1835,30,30,55,40,30,22,53,52,25.8053112030029,8050315
639,900,-105.1509,30,5,37,15,30,30,32,46,24.0506935119629,8050322
640,900,-372.2641,30,29,18,17,30,30,57,61,27.0592956542969,8050315
641,14400,-383.9733,30,30,51,15,30,15,44,53,0,8050315
642,14400,-295.4757,30,30,54,32,30,30,54,30,33.9027709960938,8050322
643,900,-9.2672,14,30,51,69,28,15,44,37,15.5588264465332,8050297
644,1800,-9.1461,30,30,61,32,29,30,44,55,27.0592956542969,8050315
645,13500,-6090.6931,30,30,15,40,27,18,44,36,57.6941299438477,8050297
646,12600,-96.0771,21,30,28,33,14,30,28,25,24.3637142181396,8050315
647,5400,-65.9627,30,30,15,56,30,30,30,52,25.8053112030029,8050315
648,1800,-8.1065,30,30,15,37,19,30,15,49,17.0507488250732,8050297
649,13500,-565.1302,30,14,43,58,30,30,40,24,24.3132076263428,8050315
650,900,-9.2347,30,30,51,15,30,15,44,53,15.5588264465332,8050297
651,2700,-3.1403,30,5,15,15,10,16,55,24,16.5875205993652,8050297
652,900,-152.8319,30,30,54,32,30,30,54,30,27.7501888275146,8050315
653,1800,-722.0559,14,30,18,35,30,30,21,24,29.8472099304199,8050322
654,2700,-1141.6006,30,30,34,15,30,30,15,16,27.5286865234375,8050315
655,6300,-2091.7121,30,30,15,48,30,30,17,30,26.5685062408447,8050315
656,1800,-8.1047,29,30,35,28,13,5,18,27,15.5588264465332,8050297
657,14400,-686.6072,15,15,44,15,30,30,41,55,17.2570190429688,8050315
658,3600,-17.1611,30,10,65,59,30,30,55,27,16.5875205993652,8050297
659,14400,-4783.9636,30,30,54,15,30,20,67,27,46.7270851135254,8050297
660,2700,-0.0792,30,30,18,15,5,30,31,62,17.0507488250732,8050297
661,2700,-137.7578,14,30,46,21,30,30,32,15,27.4050178527832,8050322
662,1800,-468.6403,30,13,16,32,30,15,15,50,27.0592956542969,8050315
663,3600,-244.2202,21,30,61,47,30,10,36,23,27.4050178527832,8050322
664,7200,-213.8851,30,14,52,16,30,30,45,30,26.5685062408447,8050315
665,3600,-427.0774,30,30,61,51,19,30,51,57,26.3676567077637,8050315
666,4500,-73.8143,14,30,18,20,7,27,68,22,24.7807636260986,8050297
667,3600,-58.0856,30,30,15,63,30,30,39,50,20.7456283569336,8050297
668,4500,-861.9866,30,19,66,15,30,9,52,33,26.3676567077637,8050315
669,8100,-685.0288,30,30,61,32,30,28,36,41,24.5475311279297,8050315
670,5400,-28.6549,30,30,15,25,24,30,62,15,25.0091590881348,8050297
